vacc_on,immune_escape,matched_vacc,matched_vacc_level,vfr2,name,rt,max_t,income_group,target_pop,hs_constraints,dt,seeding_cases,age_groups_covered,age_groups_covered_d3,age_groups_covered_d4,age_groups_covered_d5,max_coverage,vacc_period,vacc_start,vaccine_doses,vfr,b1,vfr_time1,vfr_time2,vfr2_time1,vfr2_time2,vaccine,mu_ab_d1,k,hl_l,hl_s,period_s,period_l,ab_50,ab_50_severe,std10,max_ab,mu_ab_infection,std10_infection,mu_ab_inf_scal_vfr,hosp_scal,repetition,mu_ab_d2,scenario_name,index
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,3,0.6519230769230768,undefined,363
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,4,0.6519230769230768,undefined,364
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,5,0.6519230769230768,undefined,365
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.760576923076923,0.44,1,1,1,0.6519230769230768,undefined,366
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.760576923076923,0.44,1,1,2,0.6519230769230768,undefined,367
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.760576923076923,0.44,1,1,3,0.6519230769230768,undefined,368
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.760576923076923,0.44,1,1,4,0.6519230769230768,undefined,369
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.760576923076923,0.44,1,1,5,0.6519230769230768,undefined,370
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.8692307692307691,0.44,1,1,1,0.6519230769230768,undefined,371
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.8692307692307691,0.44,1,1,2,0.6519230769230768,undefined,372
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.8692307692307691,0.44,1,1,3,0.6519230769230768,undefined,373
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.8692307692307691,0.44,1,1,4,0.6519230769230768,undefined,374
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.06,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.8692307692307691,0.44,1,1,5,0.6519230769230768,undefined,375
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.43461538461538457,0.44,1,1,1,0.6519230769230768,undefined,376
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.43461538461538457,0.44,1,1,2,0.6519230769230768,undefined,377
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.43461538461538457,0.44,1,1,3,0.6519230769230768,undefined,378
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.43461538461538457,0.44,1,1,4,0.6519230769230768,undefined,379
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.43461538461538457,0.44,1,1,5,0.6519230769230768,undefined,380
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.5432692307692307,0.44,1,1,1,0.6519230769230768,undefined,381
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.5432692307692307,0.44,1,1,2,0.6519230769230768,undefined,382
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.5432692307692307,0.44,1,1,3,0.6519230769230768,undefined,383
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.5432692307692307,0.44,1,1,4,0.6519230769230768,undefined,384
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.5432692307692307,0.44,1,1,5,0.6519230769230768,undefined,385
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,1,0.6519230769230768,undefined,386
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,2,0.6519230769230768,undefined,387
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,3,0.6519230769230768,undefined,388
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,4,0.6519230769230768,undefined,389
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,5,0.6519230769230768,undefined,390
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.760576923076923,0.44,1,1,1,0.6519230769230768,undefined,391
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.760576923076923,0.44,1,1,2,0.6519230769230768,undefined,392
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.760576923076923,0.44,1,1,3,0.6519230769230768,undefined,393
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.760576923076923,0.44,1,1,4,0.6519230769230768,undefined,394
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.760576923076923,0.44,1,1,5,0.6519230769230768,undefined,395
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.8692307692307691,0.44,1,1,1,0.6519230769230768,undefined,396
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.8692307692307691,0.44,1,1,2,0.6519230769230768,undefined,397
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.8692307692307691,0.44,1,1,3,0.6519230769230768,undefined,398
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.8692307692307691,0.44,1,1,4,0.6519230769230768,undefined,399
0,0,0,1,1,scenario1,4,3650,HIC,1000000,Absent,0.25,10,14,14,14,14,0.05,30,3650,1,1,0.08,1,30,1095,1185,vaccine,0.6519230769230768,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.8692307692307691,0.44,1,1,5,0.6519230769230768,undefined,400
